Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
6/27/2018,11:00,-0.114,-,-0.134
6/27/2018,12:00,-0.153,-,-0.162
6/27/2018,13:00,-0.089,-,-0.042
6/27/2018,14:00,0.057,-,0.12
6/27/2018,15:00,0.243,-,0.362
6/27/2018,16:00,0.421,-,0.592
6/27/2018,17:00,0.534,-,0.715
6/27/2018,18:00,0.54,-,0.691
6/27/2018,19:00,0.435,-,0.535
6/27/2018,20:00,0.243,-,0.315
6/27/2018,21:00,0.003,-,0.031
6/27/2018,22:00,-0.25,-,-0.231
6/27/2018,23:00,-0.489,-,-0.476
6/28/2018,0:00,-0.661,-,-0.648
6/28/2018,1:00,-0.714,-,-0.658
6/28/2018,2:00,-0.638,-,-0.497
6/28/2018,3:00,-0.462,-,-0.28
6/28/2018,4:00,-0.223,-,-0.016
6/28/2018,5:00,0.023,-,0.221
6/28/2018,6:00,0.211,-,0.396
6/28/2018,7:00,0.303,-,0.492
6/28/2018,8:00,0.296,-,0.416
6/28/2018,9:00,0.214,-,0.264
6/28/2018,10:00,0.094,-,0.099
6/28/2018,11:00,-0.036,-,-0.05
6/28/2018,12:00,-0.133,-,-0.154
6/28/2018,13:00,-0.14,-,-0.134
6/28/2018,14:00,-0.041,-,0.007
6/28/2018,15:00,0.125,-,0.217
6/28/2018,16:00,0.311,-,0.46
6/28/2018,17:00,0.468,-,0.662
6/28/2018,18:00,0.542,-,0.735
6/28/2018,19:00,0.502,-,0.639
6/28/2018,20:00,0.357,-,0.439
6/28/2018,21:00,0.141,-,0.193
6/28/2018,22:00,-0.104,-,-0.08
6/28/2018,23:00,-0.35,-,-0.344
6/29/2018,0:00,-0.564,-,-0.552
6/29/2018,1:00,-0.69,-,-0.66
6/29/2018,2:00,-0.686,-,-0.527
6/29/2018,3:00,-0.564,-,-0.366
6/29/2018,4:00,-0.36,-,-0.232
6/29/2018,5:00,-0.116,-,0
6/29/2018,6:00,0.111,-,0.268
6/29/2018,7:00,0.263,-,0.48
6/29/2018,8:00,0.315,-,0.367
6/29/2018,9:00,0.276,-,0.348
6/29/2018,10:00,0.177,-,0.281
6/29/2018,11:00,0.049,-,0.135
6/29/2018,12:00,-0.076,-,0.052
6/29/2018,13:00,-0.148,-,-0.011
6/29/2018,14:00,-0.117,-,0.075
6/29/2018,15:00,0.013,-,0.199
6/29/2018,16:00,0.191,-,0.348
6/29/2018,17:00,0.368,-,0.521
6/29/2018,18:00,0.497,-,0.647
6/29/2018,19:00,0.527,-,0.639
6/29/2018,20:00,0.442,-,0.545
6/29/2018,21:00,0.265,-,0.356
6/29/2018,22:00,0.035,-,0.116
6/29/2018,23:00,-0.21,-,-0.14
6/30/2018,0:00,-0.44,-,-0.384
6/30/2018,1:00,-0.617,-,-0.597
6/30/2018,2:00,-0.687,-,-0.663
6/30/2018,3:00,-0.626,-,-0.527
6/30/2018,4:00,-0.464,-,-0.339
6/30/2018,5:00,-0.243,-,-0.083
6/30/2018,6:00,-0.005,-,0.159
6/30/2018,7:00,0.191,-,0.402
6/30/2018,8:00,0.3,-,0.496
6/30/2018,9:00,0.312,-,0.475
6/30/2018,10:00,0.244,-,0.352
6/30/2018,11:00,0.127,-,0.202
6/30/2018,12:00,-0.006,-,0.056
6/30/2018,13:00,-0.118,-,-0.051
6/30/2018,14:00,-0.156,-,-0.109
6/30/2018,15:00,-0.087,-,-0.01
6/30/2018,16:00,0.067,-,0.155
6/30/2018,17:00,0.25,-,0.367
6/30/2018,18:00,0.412,-,0.587
6/30/2018,19:00,0.505,-,0.729
6/30/2018,20:00,0.491,-,0.793
6/30/2018,21:00,0.369,-,0.61
6/30/2018,22:00,0.169,-,0.399
6/30/2018,23:00,-0.069,-,0.131
