Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
8/27/2018,16:00,0.105,-,0.239
8/27/2018,17:00,0.321,-,0.5
8/27/2018,18:00,0.493,-,0.732
8/27/2018,19:00,0.566,-,0.818
8/27/2018,20:00,0.519,-,0.72
8/27/2018,21:00,0.367,-,0.493
8/27/2018,22:00,0.151,-,0.257
8/27/2018,23:00,-0.089,-,-0.017
8/28/2018,0:00,-0.314,-,-0.255
8/28/2018,1:00,-0.476,-,-0.45
8/28/2018,2:00,-0.517,-,-0.435
8/28/2018,3:00,-0.42,-,-0.222
8/28/2018,4:00,-0.228,-,-0.096
8/28/2018,5:00,0.005,-,0.21
8/28/2018,6:00,0.229,-,0.432
8/28/2018,7:00,0.385,-,0.599
8/28/2018,8:00,0.434,-,0.666
8/28/2018,9:00,0.376,-,0.542
8/28/2018,10:00,0.237,-,0.411
8/28/2018,11:00,0.055,-,0.166
8/28/2018,12:00,-0.131,-,-0.034
8/28/2018,13:00,-0.276,-,-0.189
8/28/2018,14:00,-0.325,-,-0.212
8/28/2018,15:00,-0.243,-,-0.063
8/28/2018,16:00,-0.059,-,0.158
8/28/2018,17:00,0.168,-,0.432
8/28/2018,18:00,0.38,-,0.688
8/28/2018,19:00,0.523,-,0.839
8/28/2018,20:00,0.552,-,0.801
8/28/2018,21:00,0.463,-,0.648
8/28/2018,22:00,0.282,-,0.459
8/28/2018,23:00,0.051,-,0.261
8/29/2018,0:00,-0.186,-,-0.03
8/29/2018,1:00,-0.381,-,-0.322
8/29/2018,2:00,-0.487,-,-0.342
8/29/2018,3:00,-0.457,-,-0.41
8/29/2018,4:00,-0.299,-,-0.222
8/29/2018,5:00,-0.071,-,0.042
8/29/2018,6:00,0.167,-,0.345
8/29/2018,7:00,0.359,-,0.568
8/29/2018,8:00,0.457,-,0.708
8/29/2018,9:00,0.441,-,0.685
8/29/2018,10:00,0.327,-,0.519
8/29/2018,11:00,0.146,-,0.326
8/29/2018,12:00,-0.057,-,0.072
8/29/2018,13:00,-0.239,-,-0.14
8/29/2018,14:00,-0.352,-,-0.269
8/29/2018,15:00,-0.353,-,-0.219
8/29/2018,16:00,-0.223,-,-0.045
8/29/2018,17:00,-0.008,-,0.2
8/29/2018,18:00,0.225,-,0.503
8/29/2018,19:00,0.419,-,0.747
8/29/2018,20:00,0.525,-,0.807
8/29/2018,21:00,0.513,-,0.759
8/29/2018,22:00,0.391,-,0.589
8/29/2018,23:00,0.189,-,0.343
8/30/2018,0:00,-0.046,-,0.1
8/30/2018,1:00,-0.261,-,-0.095
8/30/2018,2:00,-0.412,-,-0.311
8/30/2018,3:00,-0.454,-,-0.375
8/30/2018,4:00,-0.359,-,-0.257
8/30/2018,5:00,-0.152,-,-0.044
8/30/2018,6:00,0.095,-,0.296
8/30/2018,7:00,0.315,-,0.575
8/30/2018,8:00,0.461,-,0.771
8/30/2018,9:00,0.497,-,0.812
8/30/2018,10:00,0.421,-,0.63
8/30/2018,11:00,0.255,-,0.413
8/30/2018,12:00,0.042,-,0.13
8/30/2018,13:00,-0.168,-,-0.102
8/30/2018,14:00,-0.33,-,-0.273
8/30/2018,15:00,-0.407,-,-0.362
8/30/2018,16:00,-0.362,-,-0.252
8/30/2018,17:00,-0.195,-,-0.078
8/30/2018,18:00,0.036,-,0.165
8/30/2018,19:00,0.26,-,0.426
8/30/2018,20:00,0.426,-,0.844
8/30/2018,21:00,0.497,-,0.794
8/30/2018,22:00,0.454,-,0.659
8/30/2018,23:00,0.309,-,0.475
8/31/2018,0:00,0.1,-,0.22
8/31/2018,1:00,-0.12,-,-0.03
8/31/2018,2:00,-0.298,-,-0.23
8/31/2018,3:00,-0.397,-,-0.32
8/31/2018,4:00,-0.38,-,-0.242
8/31/2018,5:00,-0.23,-,-0.045
8/31/2018,6:00,0.006,-,0.179
8/31/2018,7:00,0.247,-,0.424
8/31/2018,8:00,0.433,-,0.585
8/31/2018,9:00,0.527,-,0.648
8/31/2018,10:00,0.506,-,0.591
8/31/2018,11:00,0.377,-,0.473
8/31/2018,12:00,0.172,-,0.254
8/31/2018,13:00,-0.057,-,0.019
8/31/2018,14:00,-0.259,-,-0.188
8/31/2018,15:00,-0.397,-,-0.313
8/31/2018,16:00,-0.44,-,-0.304
8/31/2018,17:00,-0.359,-,-0.19
8/31/2018,18:00,-0.171,-,0.041
8/31/2018,19:00,0.057,-,0.279
8/31/2018,20:00,0.26,-,0.527
8/31/2018,21:00,0.399,-,0.675
8/31/2018,22:00,0.444,-,0.767
8/31/2018,23:00,0.382,-,0.661
